# SHSynth 球谐综合结果  系数=shkit_coeffs.sh  nmax=12  高斯平滑=0 km  物理量=unknown
# shsynth_meta {"source_coeffs": "shkit_coeffs.sh", "source_coeffs_path": "D:\\华为家庭存储\\1_Joe Science Data\\1_1_GRACE\\1_data\\2_Level-2\\SHKit\\shkit_coeffs.sh", "nmax": 12, "coeff_nmax": 12, "ntime": 1, "time_index": 0, "field_unit_in": "unknown", "field_unit_out": "unknown", "gaussian_km": 0.0, "gaussian_method": null, "units": null, "producer": "SHSynth"}
lat,lon,value
29.5,77.5,-1.299090181
29.5,78,-1.304742809
29.5,78.5,-1.310299254
29.5,79,-1.315773063
29.5,79.5,-1.32117728
29.5,80,-1.326524268
29.5,80.5,-1.331825535
29.5,81,-1.337091575
29.5,81.5,-1.3423317
29.5,82,-1.347553897
29.5,82.5,-1.352764687
29.5,83,-1.357968989
29.5,83.5,-1.363170011
29.5,84,-1.368369136
29.5,84.5,-1.373565833
29.5,85,-1.378757577
29.5,85.5,-1.383939785
29.5,86,-1.389105767
29.5,86.5,-1.39424669
29.5,87,-1.399351561
29.5,87.5,-1.404407223
29.5,88,-1.409398369
29.5,88.5,-1.414307571
29.5,89,-1.419115326
29.5,89.5,-1.423800112
29.5,90,-1.428338473
29.5,90.5,-1.432705098
29.5,91,-1.436872937
29.5,91.5,-1.440813311
29.5,92,-1.444496051
29.5,92.5,-1.447889636
29.5,93,-1.450961352
29.5,93.5,-1.453677458
29.5,94,-1.456003357
29.5,94.5,-1.457903786
29.5,95,-1.459343002
29.5,95.5,-1.460284978
29.5,96,-1.460693609
29.5,96.5,-1.460532913
29.5,97,-1.459767237
29.5,97.5,-1.458361472
29.5,98,-1.45628125
29.5,98.5,-1.45349316
29.5,99,-1.449964943
29.5,99.5,-1.445665693
29.5,100,-1.440566051
29.5,100.5,-1.434638389
29.5,101,-1.427856988
29.5,101.5,-1.420198205
29.5,102,-1.411640634
29.5,102.5,-1.402165248
29.5,103,-1.391755538
29.5,103.5,-1.380397631
29.5,104,-1.368080399
29.5,104.5,-1.354795548
29.5,105,-1.340537698
29.5,105.5,-1.325304443
29.5,106,-1.309096396
29.5,106.5,-1.291917215
29.5,107,-1.273773618
29.5,107.5,-1.254675376
29.5,108,-1.234635289
29.5,108.5,-1.21366915
29.5,109,-1.191795686
29.5,109.5,-1.169036491
29.5,110,-1.145415933
29.5,110.5,-1.120961059
29.5,111,-1.09570147
29.5,111.5,-1.069669197
29.5,112,-1.042898556
29.5,112.5,-1.01542599
29.5,113,-0.9872899072
29.5,113.5,-0.9585305032
29.5,114,-0.9291895764
29.5,114.5,-0.8993103368
29.5,115,-0.8689372073
29.5,115.5,-0.8381156211
29.5,116,-0.8068918151
29.5,116.5,-0.7753126207
29.5,117,-0.7434252538
29.5,117.5,-0.711277106
29.5,118,-0.6789155361
29.5,118.5,-0.6463876659
29.5,119,-0.6137401794
29.5,119.5,-0.5810191282
29.5,120,-0.5482697431
29.5,120.5,-0.5155362539
29.5,121,-0.4828617181
29.5,121.5,-0.4502878593
29.5,122,-0.4178549168
29.5,122.5,-0.3856015062
29.5,123,-0.3535644933
29.5,123.5,-0.3217788804
29.5,124,-0.2902777062
29.5,124.5,-0.2590919599
29.5,125,-0.2282505093
29.5,125.5,-0.1977800439
29.5,126,-0.1677050322
29.5,126.5,-0.1380476933
29.5,127,-0.1088279838
29.5,127.5,-0.08006359833
29.5,128,-0.05176998371
29.5,128.5,-0.02396036725
29.5,129,0.003354202664
29.5,129.5,0.03016480346
29.5,130,0.05646457389
29.5,130.5,0.08224863875
29.5,131,0.1075140238
29.5,131.5,0.1322595619
29.5,132,0.1564857908
29.5,132.5,0.1801948449
29.5,133,0.2033903405
29.5,133.5,0.2260772568
29.5,134,0.2482618128
29.5,134.5,0.269951343
29.5,135,0.2911541704
29.5,135.5,0.3118794804
29.5,136,0.3321371949
29.5,136.5,0.3519378492
29.5,137,0.3712924715
29.5,137.5,0.390212466
29.5,138,0.4087095018
29.5,138.5,0.426795407
29.5,139,0.4444820694
29.5,139.5,0.4617813447
29.5,140,0.4787049723
30,60,-0.9681904433
30,60.5,-0.9783817432
30,61,-0.9887493577
30,61.5,-0.999260034
30,62,-1.009881177
30,62.5,-1.020581028
30,63,-1.031328829
30,63.5,-1.042094988
30,64,-1.052851221
30,64.5,-1.063570695
30,65,-1.07422815
30,65.5,-1.084800014
30,66,-1.095264494
30,66.5,-1.10560167
30,67,-1.115793556
30,67.5,-1.125824154
30,68,-1.135679497
30,68.5,-1.145347667
30,69,-1.1548188
30,69.5,-1.164085082
30,70,-1.173140718
30,70.5,-1.181981894
30,71,-1.190606723
30,71.5,-1.199015175
30,72,-1.207208989
30,72.5,-1.215191582
30,73,-1.222967936
30,73.5,-1.230544479
30,74,-1.237928952
30,74.5,-1.245130267
30,75,-1.25215836
30,75.5,-1.259024031
30,76,-1.265738783
30,76.5,-1.272314648
30,77,-1.278764021
30,77.5,-1.28509948
30,78,-1.291333608
30,78.5,-1.297478821
30,79,-1.30354719
30,79.5,-1.309550265
30,80,-1.315498907
30,80.5,-1.321403127
30,81,-1.327271922
30,81.5,-1.333113124
30,82,-1.338933261
30,82.5,-1.344737419
30,83,-1.35052912
30,83.5,-1.356310209
30,84,-1.362080755
30,84.5,-1.367838963
30,85,-1.373581099
30,85.5,-1.379301432
30,86,-1.384992186
30,86.5,-1.390643511
30,87,-1.396243468
30,87.5,-1.401778029
30,88,-1.407231089
30,88.5,-1.412584502
30,89,-1.417818126
30,89.5,-1.422909881
30,90,-1.427835829
30,90.5,-1.432570264
30,91,-1.437085813
30,91.5,-1.441353558
30,92,-1.445343166
30,92.5,-1.449023028
30,93,-1.452360414
30,93.5,-1.455321636
30,94,-1.457872223
30,94.5,-1.459977094
30,95,-1.461600753
30,95.5,-1.462707479
30,96,-1.463261518
30,96.5,-1.463227293
30,97,-1.462569601
30,97.5,-1.461253814
30,98,-1.459246088
30,98.5,-1.456513561
30,99,-1.453024548
30,99.5,-1.448748741
30,100,-1.443657391
30,100.5,-1.437723491
30,101,-1.430921949
30,101.5,-1.423229753
30,102,-1.414626125
30,102.5,-1.405092659
30,103,-1.394613457
30,103.5,-1.383175247
30,104,-1.370767478
30,104.5,-1.357382422
30,105,-1.343015236
30,105.5,-1.327664032
30,106,-1.31132991
30,106.5,-1.294016992
30,107,-1.275732427
30,107.5,-1.25648639
30,108,-1.236292053
30,108.5,-1.215165552
30,109,-1.193125929
30,109.5,-1.170195059
30,110,-1.146397568
30,110.5,-1.12176073
30,111,-1.096314352
30,111.5,-1.070090647
30,112,-1.043124088
30,112.5,-1.015451263
30,113,-0.987110707
30,113.5,-0.9581427284
30,114,-0.9285892307
30,114.5,-0.8984935222
30,115,-0.867900121
30,115.5,-0.8368545561
30,116,-0.8054031635
30,116.5,-0.7735928811
30,117,-0.7414710417
30,117.5,-0.7090851672
30,118,-0.6764827636
30,118.5,-0.6437111193
30,119,-0.6108171075
30,119.5,-0.5778469936
30,120,-0.5448462495
30,120.5,-0.5118593752
30,121,-0.4789297291
30,121.5,-0.4460993677
30,122,-0.4134088961
30,122.5,-0.3808973298
30,123,-0.3486019677
30,123.5,-0.3165582793
30,124,-0.2847998031
30,124.5,-0.2533580604
30,125,-0.2222624816
30,125.5,-0.1915403475
30,126,-0.1612167445
30,126.5,-0.1313145337
30,127,-0.1018543346
30,127.5,-0.0728545221
30,128,-0.04433123792
30,128.5,-0.0162984141
30,129,0.01123219021
30,129.5,0.03825094013
30,130,0.06475026515
30,130.5,0.09072458862
30,131,0.1161702476
30,131.5,0.1410854038
30,132,0.1654699467
30,132.5,0.1893253899
30,133,0.2126547613
30,133.5,0.2354624893
30,134,0.2577542842
30,134.5,0.2795370178
30,135,0.3008186016
30,135.5,0.3216078639
30,136,0.3419144279
30,136.5,0.3617485918
30,137,0.3811212109
30,137.5,0.4000435839
30,138,0.4185273428
30,138.5,0.4365843495
30,139,0.4542265968
30,139.5,0.4714661177
30,140,0.4883149006
30.5,60,-0.9466133713
30.5,60.5,-0.956760149
30.5,61,-0.9670921523
30.5,61.5,-0.9775775475
30.5,62,-0.9881851156
30.5,62.5,-0.9988844212
30.5,63,-1.009645973
30.5,63.5,-1.020441375
30.5,64,-1.031243469
30.5,64.5,-1.042026466
30.5,65,-1.052766062
30.5,65.5,-1.063439547
30.5,66,-1.0740259
30.5,66.5,-1.084505865
30.5,67,-1.094862015
30.5,67.5,-1.105078808
30.5,68,-1.115142618
30.5,68.5,-1.125041756
30.5,69,-1.134766477
30.5,69.5,-1.144308966
30.5,70,-1.15366332
30.5,70.5,-1.162825502
30.5,71,-1.171793292
30.5,71.5,-1.180566214
30.5,72,-1.189145463
30.5,72.5,-1.197533802
30.5,73,-1.205735465
30.5,73.5,-1.213756035
30.5,74,-1.221602321
30.5,74.5,-1.22928222
30.5,75,-1.236804571
30.5,75.5,-1.24417901
30.5,76,-1.251415806
30.5,76.5,-1.258525702
30.5,77,-1.265519751
30.5,77.5,-1.272409144
30.5,78,-1.279205041
30.5,78.5,-1.285918406
30.5,79,-1.292559833
30.5,79.5,-1.299139384
30.5,80,-1.305666424
30.5,80.5,-1.312149466
30.5,81,-1.318596019
30.5,81.5,-1.325012442
30.5,82,-1.33140381
30.5,82.5,-1.337773786
30.5,83,-1.344124503
30.5,83.5,-1.350456459
30.5,84,-1.356768423
30.5,84.5,-1.363057351
30.5,85,-1.369318317
30.5,85.5,-1.375544461
30.5,86,-1.381726945
30.5,86.5,-1.387854925
30.5,87,-1.393915542
30.5,87.5,-1.399893924
30.5,88,-1.405773202
30.5,88.5,-1.411534543
30.5,89,-1.417157201
30.5,89.5,-1.422618575
30.5,90,-1.427894287
30.5,90.5,-1.432958275
30.5,91,-1.437782891
30.5,91.5,-1.442339025
30.5,92,-1.446596227
30.5,92.5,-1.450522852
30.5,93,-1.454086209
30.5,93.5,-1.457252721
30.5,94,-1.459988096
30.5,94.5,-1.4622575
30.5,95,-1.464025744
30.5,95.5,-1.465257472
30.5,96,-1.465917354
30.5,96.5,-1.465970281
30.5,97,-1.465381563
30.5,97.5,-1.464117131
30.5,98,-1.462143729
30.5,98.5,-1.459429116
30.5,99,-1.455942255
30.5,99.5,-1.451653503
30.5,100,-1.446534795
30.5,100.5,-1.440559817
30.5,101,-1.433704179
30.5,101.5,-1.425945568
30.5,102,-1.417263905
30.5,102.5,-1.407641477
30.5,103,-1.397063067
30.5,103.5,-1.385516066
30.5,104,-1.372990574
30.5,104.5,-1.359479488
30.5,105,-1.344978571
30.5,105.5,-1.329486508
30.5,106,-1.313004949
30.5,106.5,-1.295538533
30.5,107,-1.277094896
30.5,107.5,-1.257684666
30.5,108,-1.237321436
30.5,108.5,-1.21602173
30.5,109,-1.193804943
30.5,109.5,-1.170693272
30.5,110,-1.146711633
30.5,110.5,-1.12188756
30.5,111,-1.096251089
30.5,111.5,-1.069834636
30.5,112,-1.042672854
30.5,112.5,-1.014802485
30.5,113,-0.9862622007
30.5,113.5,-0.9570924281
30.5,114,-0.9273351754
30.5,114.5,-0.8970338444
30.5,115,-0.8662330395
30.5,115.5,-0.8349783711
30.5,116,-0.8033162562
30.5,116.5,-0.7712937156
30.5,117,-0.7389581709
30.5,117.5,-0.7063572416
30.5,118,-0.6735385434
30.5,118.5,-0.6405494893
30.5,119,-0.6074370951
30.5,119.5,-0.5742477891
30.5,120,-0.5410272289
30.5,120.5,-0.5078201249
30.5,121,-0.4746700725
30.5,121.5,-0.4416193935
30.5,122,-0.4087089874
30.5,122.5,-0.3759781937
30.5,123,-0.343464666
30.5,123.5,-0.3112042586
30.5,124,-0.2792309247
30.5,124.5,-0.2475766296
30.5,125,-0.2162712754
30.5,125.5,-0.1853426412
30.5,126,-0.1548163357
30.5,126.5,-0.1247157648
30.5,127,-0.09506211182
30.5,127.5,-0.06587433215
30.5,128,-0.03716916069
30.5,128.5,-0.008961132212
30.5,129,0.01873738596
30.5,129.5,0.04591614942
30.5,130,0.07256698104
30.5,130.5,0.09868370498
30.5,131,0.1242620711
30.5,131.5,0.1492996705
30.5,132,0.1737958434
30.5,132.5,0.1977515803
30.5,133,0.2211694164
30.5,133.5,0.2440533226
30.5,134,0.2664085914
30.5,134.5,0.2882417206
30.5,135,0.309560295
30.5,135.5,0.3303728681
30.5,136,0.3506888431
30.5,136.5,0.3705183558
30.5,137,0.38987216
30.5,137.5,0.4087615155
30.5,138,0.4271980804
30.5,138.5,0.4451938086
30.5,139,0.4627608521
30.5,139.5,0.4799114702
30.5,140,0.4966579454
31,60,-0.9264366781
31,60.5,-0.9365492205
31,61,-0.946855218
31,61.5,-0.9573242358
31,62,-0.9679264115
31,62.5,-0.9786326155
31,63,-0.9894146037
31,63.5,-1.000245162
31,64,-1.01109824
31,64.5,-1.021949075
31,65,-1.032774309
31,65.5,-1.043552083
31,66,-1.054262129
31,66.5,-1.064885846
31,67,-1.075406359
31,67.5,-1.085808567
31,68,-1.096079178
31,68.5,-1.106206724
31,69,-1.11618157
31,69.5,-1.125995897
31,70,-1.135643684
31,70.5,-1.145120668
31,71,-1.154424288
31,71.5,-1.163553623
31,72,-1.172509315
31,72.5,-1.181293474
31,73,-1.189909582
31,73.5,-1.198362378
31,74,-1.206657735
31,74.5,-1.214802533
31,75,-1.222804519
31,75.5,-1.230672161
31,76,-1.238414499
31,76.5,-1.246040987
31,77,-1.253561339
31,77.5,-1.260985364
31,78,-1.268322802
31,78.5,-1.27558317
31,79,-1.282775592
31,79.5,-1.289908648
31,80,-1.296990215
31,80.5,-1.304027319
31,81,-1.31102599
31,81.5,-1.317991125
31,82,-1.324926361
31,82.5,-1.331833951
31,83,-1.338714656
31,83.5,-1.345567643
31,84,-1.352390398
31,84.5,-1.359178651
31,85,-1.365926307
31,85.5,-1.372625402
31,86,-1.379266058
31,86.5,-1.38583647
31,87,-1.392322886
31,87.5,-1.398709624
31,88,-1.404979082
31,88.5,-1.411111779
31,89,-1.417086403
31,89.5,-1.422879871
31,90,-1.428467409
31,90.5,-1.433822643
31,91,-1.438917699
31,91.5,-1.443723319
31,92,-1.448208993
31,92.5,-1.452343089
31,93,-1.456093011
31,93.5,-1.459425348
31,94,-1.462306046
31,94.5,-1.464700579
31,95,-1.466574126
31,95.5,-1.467891761
31,96,-1.468618638
31,96.5,-1.468720184
31,97,-1.468162291
31,97.5,-1.466911511
31,98,-1.464935249
31,98.5,-1.462201951
31,99,-1.458681299
31,99.5,-1.454344384
31,100,-1.449163895
31,100.5,-1.44311428
31,101,-1.436171918
31,101.5,-1.428315268
31,102,-1.419525016
31,102.5,-1.409784208
31,103,-1.399078373
31,103.5,-1.387395635
31,104,-1.374726804
31,104.5,-1.361065466
31,105,-1.346408045
31,105.5,-1.330753862
31,106,-1.31410517
31,106.5,-1.296467178
31,107,-1.277848061
31,107.5,-1.258258945
31,108,-1.237713892
31,108.5,-1.216229851
31,109,-1.193826611
31,109.5,-1.170526726
31,110,-1.146355433
31,110.5,-1.12134055
31,111,-1.09551237
31,111.5,-1.068903529
31,112,-1.041548876
31,112.5,-1.013485318
31,113,-0.98475167
31,113.5,-0.9553884802
31,114,-0.9254378592
31,114.5,-0.8949432961
31,115,-0.8639494702
31,115.5,-0.832502058
31,116,-0.8006475366
31,116.5,-0.7684329851
31,117,-0.7359058842
31,117.5,-0.7031139168
31,118,-0.6701047695
31,118.5,-0.6369259369
31,119,-0.6036245293
31,119.5,-0.5702470859
31,120,-0.5368393936
31,120.5,-0.5034463128
31,121,-0.4701116112
31,121.5,-0.4368778073
31,122,-0.4037860224
31,122.5,-0.3708758444
31,123,-0.3381852023
31,123.5,-0.3057502522
31,124,-0.2736052769
31,124.5,-0.2417825967
31,125,-0.2103124947
31,125.5,-0.1792231548
31,126,-0.1485406128
31,126.5,-0.1182887218
31,127,-0.08848913029
31,127.5,-0.05916127395
31,128,-0.03032237985
31,128.5,-0.00198748366
31,129,0.0258305413
31,129.5,0.05312094334
31,130,0.07987504081
31,130.5,0.1060861603
31,131,0.131749565
31,131.5,0.1568623752
31,132,0.1814234802
31,132.5,0.2054334433
31,133,0.2288944021
31,133.5,0.2518099619
31,134,0.274185087
31,134.5,0.2960259878
31,135,0.3173400065
31,135.5,0.338135502
31,136,0.358421734
31,136.5,0.3782087494
31,137,0.3975072694
31,137.5,0.4163285798
31,138,0.4346844257
31,138.5,0.4525869089
31,139,0.4700483923
31,139.5,0.4870814087
31,140,0.5036985766
31.5,60,-0.9076030109
31.5,60.5,-0.9176924212
31.5,61,-0.9279828498
31.5,61.5,-0.9384452359
31.5,62,-0.9490510495
31.5,62.5,-0.9597724436
31.5,63,-0.9705823989
31.5,63.5,-0.9814548607
31.5,64,-0.9923648668
31.5,64.5,-1.003288664
31.5,65,-1.014203818
31.5,65.5,-1.025089302
31.5,66,-1.03592559
31.5,66.5,-1.046694719
31.5,67,-1.05738035
31.5,67.5,-1.067967812
31.5,68,-1.078444134
31.5,68.5,-1.08879806
31.5,69,-1.099020051
31.5,69.5,-1.10910228
31.5,70,-1.1190386
31.5,70.5,-1.128824511
31.5,71,-1.13845711
31.5,71.5,-1.147935025
31.5,72,-1.15725834
31.5,72.5,-1.166428511
31.5,73,-1.175448266
31.5,73.5,-1.184321497
31.5,74,-1.193053144
31.5,74.5,-1.201649072
31.5,75,-1.210115934
31.5,75.5,-1.218461036
31.5,76,-1.226692191
31.5,76.5,-1.234817572
31.5,77,-1.242845557
31.5,77.5,-1.250784578
31.5,78,-1.258642968
31.5,78.5,-1.266428802
31.5,79,-1.274149747
31.5,79.5,-1.28181291
31.5,80,-1.289424693
31.5,80.5,-1.296990648
31.5,81,-1.304515342
31.5,81.5,-1.312002226
31.5,82,-1.319453515
31.5,82.5,-1.326870072
31.5,83,-1.334251305
31.5,83.5,-1.341595074
31.5,84,-1.348897606
31.5,84.5,-1.356153427
31.5,85,-1.363355303
31.5,85.5,-1.37049419
31.5,86,-1.377559207
31.5,86.5,-1.384537613
31.5,87,-1.391414801
31.5,87.5,-1.398174312
31.5,88,-1.404797851
31.5,88.5,-1.411265327
31.5,89,-1.417554903
31.5,89.5,-1.423643057
31.5,90,-1.429504666
31.5,90.5,-1.435113088
31.5,91,-1.44044027
31.5,91.5,-1.445456862
31.5,92,-1.450132339
31.5,92.5,-1.454435142
31.5,93,-1.458332821
31.5,93.5,-1.461792191
31.5,94,-1.464779493
31.5,94.5,-1.467260567
31.5,95,-1.469201023
31.5,95.5,-1.470566426
31.5,96,-1.471322479
31.5,96.5,-1.471435207
31.5,97,-1.470871149
31.5,97.5,-1.469597546
31.5,98,-1.467582526
31.5,98.5,-1.464795294
31.5,99,-1.461206312
31.5,99.5,-1.456787477
31.5,100,-1.451512294
31.5,100.5,-1.445356044
31.5,101,-1.438295939
31.5,101.5,-1.430311273
31.5,102,-1.421383564
31.5,102.5,-1.411496681
31.5,103,-1.400636962
31.5,103.5,-1.388793322
31.5,104,-1.375957344
31.5,104.5,-1.362123358
31.5,105,-1.347288508
31.5,105.5,-1.331452803
31.5,106,-1.314619152
31.5,106.5,-1.296793384
31.5,107,-1.277984255
31.5,107.5,-1.25820344
31.5,108,-1.237465504
31.5,108.5,-1.215787866
31.5,109,-1.19319074
31.5,109.5,-1.169697069
31.5,110,-1.145332436
31.5,110.5,-1.120124974
31.5,111,-1.094105247
31.5,111.5,-1.067306131
31.5,112,-1.039762682
31.5,112.5,-1.011511983
31.5,113,-0.9825929939
31.5,113.5,-0.9530463853
31.5,114,-0.9229143661
31.5,114.5,-0.8922405038
31.5,115,-0.8610695395
31.5,115.5,-0.8294471981
31.5,116,-0.7974199951
31.5,116.5,-0.765035041
31.5,117,-0.7323398446
31.5,117.5,-0.6993821168
31.5,118,-0.666209575
31.5,118.5,-0.6328697509
31.5,119,-0.5994098009
31.5,119.5,-0.565876322
31.5,120,-0.532315173
31.5,120.5,-0.498771303
31.5,121,-0.4652885872
31.5,121.5,-0.4319096715
31.5,122,-0.3986758265
31.5,122.5,-0.3656268123
31.5,123,-0.3328007534
31.5,123.5,-0.3002340258
31.5,124,-0.2679611556
31.5,124.5,-0.2360147304
31.5,125,-0.2044253233
31.5,125.5,-0.1732214297
31.5,126,-0.1424294179
31.5,126.5,-0.1120734913
31.5,127,-0.08217566543
31.5,127.5,-0.05275575683
31.5,128,-0.02383138454
31.5,128.5,0.004582015735
31.5,129,0.03247116582
31.5,129.5,0.05982490791
31.5,130,0.08663415666
31.5,130.5,0.1128918412
31.5,131,0.1385928376
31.5,131.5,0.1637338934
31.5,132,0.188313543
31.5,132.5,0.2123320182
31.5,133,0.2357911508
31.5,133.5,0.2586942711
31.5,134,0.2810461029
31.5,134.5,0.3028526537
31.5,135,0.3241211048
31.5,135.5,0.3448596982
31.5,136,0.3650776251
31.5,136.5,0.3847849137
31.5,137,0.4039923192
31.5,137.5,0.4227112162
31.5,138,0.4409534941
31.5,138.5,0.4587314567
31.5,139,0.4760577265
31.5,139.5,0.4929451538
31.5,140,0.5094067327
32,60,-0.8900466383
32,60.5,-0.9001246842
32,61,-0.9104106648
32,61.5,-0.9208768637
32,62,-0.9314960546
32,62.5,-0.9422416454
32,63,-0.9530878148
32,63.5,-0.9640096424
32,64,-0.9749832286
32,64.5,-0.9859858062
32,65,-0.9969958412
32,65.5,-1.007993123
32,66,-1.018958841
32,66.5,-1.029875654
32,67,-1.040727744
32,67.5,-1.051500852
32,68,-1.062182315
32,68.5,-1.072761073
32,69,-1.083227678
32,69.5,-1.093574275
32,70,-1.103794588
32,70.5,-1.113883873
32,71,-1.123838875
32,71.5,-1.133657767
32,72,-1.143340075
32,72.5,-1.152886594
32,73,-1.162299298
32,73.5,-1.171581234
32,74,-1.180736409
32,74.5,-1.189769674
32,75,-1.198686596
32,75.5,-1.207493321
32,76,-1.216196442
32,76.5,-1.224802858
32,77,-1.23331962
32,77.5,-1.241753798
32,78,-1.250112321
32,78.5,-1.25840184
32,79,-1.266628576
32,79.5,-1.274798182
32,80,-1.282915597
32,80.5,-1.290984919
32,81,-1.299009271
32,81.5,-1.306990678
32,82,-1.314929955
32,82.5,-1.322826599
32,83,-1.330678689
32,83.5,-1.338482803
32,84,-1.346233939
32,84.5,-1.353925449
32,85,-1.361548986
32,85.5,-1.369094464
32,86,-1.376550027
32,86.5,-1.383902038
32,87,-1.391135072
32,87.5,-1.398231931
32,88,-1.405173667
32,88.5,-1.41193962
32,89,-1.418507472
32,89.5,-1.42485331
32,90,-1.430951705
32,90.5,-1.436775798
32,91,-1.442297407
32,91.5,-1.447487138
32,92,-1.452314509
32,92.5,-1.456748083
32,93,-1.460755615
32,93.5,-1.4643042
32,94,-1.467360435
32,94.5,-1.469890582
32,95,-1.471860744
32,95.5,-1.473237038
32,96,-1.473985774
32,96.5,-1.474073642
32,97,-1.473467889
32,97.5,-1.472136507
32,98,-1.470048414
32,98.5,-1.467173634
32,99,-1.463483475
32,99.5,-1.458950701
32,100,-1.453549702
32,100.5,-1.447256648
32,101,-1.44004965
32,101.5,-1.431908901
32,102,-1.422816809
32,102.5,-1.412758126
32,103,-1.401720057
32,103.5,-1.389692368
32,104,-1.376667466
32,104.5,-1.362640482
32,105,-1.347609333
32,105.5,-1.331574764
32,106,-1.314540386
32,106.5,-1.296512696
32,107,-1.277501076
32,107.5,-1.257517784
32,108,-1.236577932
32,108.5,-1.214699437
32,109,-1.191902974
32,109.5,-1.168211899
32,110,-1.143652171
32,110.5,-1.118252252
32,111,-1.092042999
32,111.5,-1.065057542
32,112,-1.037331151
32,112.5,-1.008901091
32,113,-0.9798064708
32,113.5,-0.9500880793
32,114,-0.9197882172
32,114.5,-0.8889505198
32,115,-0.8576197748
32,115.5,-0.8258417362
32,116,-0.793662934
32,116.5,-0.761130482
32,117,-0.7282918846
32,117.5,-0.6951948438
32,118,-0.661887067
32,118.5,-0.6284160772
32,119,-0.5948290275
32,119.5,-0.561172519
32,120,-0.5274924249
32,120.5,-0.4938337213
32,121,-0.4602403252
32,121.5,-0.4267549409
32,122,-0.3934189156
32,122.5,-0.3602721056
32,123,-0.3273527518
32,123.5,-0.2946973675
32,124,-0.2623406372
32,124.5,-0.2303153281
32,125,-0.1986522133
32,125.5,-0.1673800078
32,126,-0.1365253179
32,126.5,-0.1061126019
32,127,-0.07616414556
32,127.5,-0.04670004798
32,128,-0.01773822142
32,128.5,0.01070559768
32,129,0.03861782579
32,129.5,0.06598699841
32,130,0.09280372545
32,130.5,0.1190606369
32,131,0.144752319
32,131.5,0.169875242
32,132,0.1944276807
32,132.5,0.2184096268
32,133,0.241822697
32,133.5,0.2646700345
32,134,0.2869562072
32,134.5,0.308687102
32,135,0.3298698177
32,135.5,0.3505125551
32,136,0.3706245082
32,136.5,0.3902157542
32,137,0.4092971459
32,137.5,0.4278802057
32,138,0.4459770228
32,138.5,0.4636001529
32,139,0.4807625238
32,139.5,0.4974773445
32,140,0.5137580207
32.5,60,-0.8736940334
32.5,60.5,-0.8837729916
32.5,61,-0.8940661768
32.5,61.5,-0.904547184
32.5,62,-0.9151900577
32.5,62.5,-0.9259694287
32.5,63,-0.9368606431
32.5,63.5,-0.9478398847
32.5,64,-0.9588842885
32.5,64.5,-0.9699720453
32.5,65,-0.9810824971
32.5,65.5,-0.9921962213
32.5,66,-1.003295104
32.5,66.5,-1.014362404
32.5,67,-1.025382799
32.5,67.5,-1.03634243
32.5,68,-1.04722892
32.5,68.5,-1.058031394
32.5,69,-1.068740476
32.5,69.5,-1.079348279
32.5,70,-1.08984838
32.5,70.5,-1.100235787
32.5,71,-1.110506886
32.5,71.5,-1.120659388
32.5,72,-1.130692256
32.5,72.5,-1.140605625
32.5,73,-1.150400714
32.5,73.5,-1.160079723
32.5,74,-1.169645733
32.5,74.5,-1.179102584
32.5,75,-1.18845476
32.5,75.5,-1.197707257
32.5,76,-1.206865459
32.5,76.5,-1.215934995
32.5,77,-1.224921607
32.5,77.5,-1.23383101
32.5,78,-1.24266875
32.5,78.5,-1.251440066
32.5,79,-1.260149752
32.5,79.5,-1.268802023
32.5,80,-1.277400381
32.5,80.5,-1.285947487
32.5,81,-1.294445044
32.5,81.5,-1.302893677
32.5,82,-1.311292827
32.5,82.5,-1.31964065
32.5,83,-1.327933927
32.5,83.5,-1.336167984
32.5,84,-1.344336621
32.5,84.5,-1.352432047
32.5,85,-1.360444842
32.5,85.5,-1.368363908
32.5,86,-1.376176458
32.5,86.5,-1.383867992
32.5,87,-1.391422308
32.5,87.5,-1.398821512
32.5,88,-1.406046045
32.5,88.5,-1.413074725
32.5,89,-1.419884797
32.5,89.5,-1.426452003
32.5,90,-1.432750657
32.5,90.5,-1.438753734
32.5,91,-1.444432972
32.5,91.5,-1.449758987
32.5,92,-1.45470139
32.5,92.5,-1.459228924
32.5,93,-1.463309602
32.5,93.5,-1.466910857
32.5,94,-1.469999695
32.5,94.5,-1.472542863
32.5,95,-1.474507012
32.5,95.5,-1.475858871
32.5,96,-1.476565419
32.5,96.5,-1.476594068
32.5,97,-1.475912834
32.5,97.5,-1.474490522
32.5,98,-1.472296898
32.5,98.5,-1.469302869
32.5,99,-1.465480648
32.5,99.5,-1.460803927
32.5,100,-1.455248037
32.5,100.5,-1.448790102
32.5,101,-1.441409188
32.5,101.5,-1.433086442
32.5,102,-1.423805221
32.5,102.5,-1.413551216
32.5,103,-1.402312553
32.5,103.5,-1.390079899
32.5,104,-1.376846541
32.5,104.5,-1.362608459
32.5,105,-1.347364387
32.5,105.5,-1.331115854
32.5,106,-1.313867219
32.5,106.5,-1.295625684
32.5,107,-1.276401296
32.5,107.5,-1.256206936
32.5,108,-1.235058291
32.5,108.5,-1.21297381
32.5,109,-1.189974653
32.5,109.5,-1.166084616
32.5,110,-1.141330052
32.5,110.5,-1.115739774
32.5,111,-1.089344943
32.5,111.5,-1.062178952
