# SHSynth 球谐综合结果  系数=shkit_coeffs.gfc  nmax=12  高斯平滑=0 km  物理量=geopotential
lon,lat,value
206.5255756,49.16537131,1.444351882
69.0178115,49.13033387,-0.7349417177
291.5100475,49.09532118,-0.000686782534
154.0022834,49.06033317,0.553358129
16.49451935,49.02536977,-0.6550962095
238.9867553,48.99043092,1.340617611
101.4789913,48.95551655,-0.7422840239
323.9712272,48.92062661,-0.5518959766
186.4634632,48.88576102,1.241953271
48.9556991,48.85091972,-0.6053511613
271.4479351,48.81610264,0.5469775246
133.940171,48.78130974,-0.003876845972
356.432407,48.74654093,-0.7328305182
218.9246429,48.71179617,1.482029541
81.41687885,48.67707538,-0.8265114416
303.9091148,48.6423785,-0.2633307251
166.4013508,48.60770548,0.8613572442
28.8935867,48.57305624,-0.6149933735
251.3858227,48.53843074,1.110274763
113.8780586,48.5038289,-0.5352063821
336.3702946,48.46925067,-0.6772757152
198.8625305,48.43469599,1.393891069
61.35476645,48.40016479,-0.6945962963
283.8470024,48.36565701,0.1877983941
146.3392384,48.3311726,0.3475478736
8.831474301,48.2967115,-0.7177139846
231.3237103,48.26227363,1.435227531
93.8159462,48.22785896,-0.8306760839
316.3081822,48.19346741,-0.468187217
178.8004181,48.15909893,1.120545819
41.29265405,48.12475346,-0.6088351006
263.78489,48.09043093,0.7780081674
126.277126,48.0561313,-0.2252938956
348.7693619,48.02185451,-0.7517672331
211.2615979,47.98760049,1.476438067
73.7538338,47.95336919,-0.8058193785
296.2460698,47.91916055,-0.1186822865
158.7383057,47.88497452,0.679859434
21.23054165,47.85081103,-0.6742310172
243.7227776,47.81667003,1.278042419
106.2150136,47.78255147,-0.7002904241
328.7072495,47.74845529,-0.6277545112
191.1994855,47.71438143,1.315688522
53.6917214,47.68032983,-0.6626672658
276.1839574,47.64630045,0.4032946924
138.6761933,47.61229322,0.1292428105
1.16842925,47.57830809,-0.7700453566
223.6606652,47.544345,1.485558781
86.15290115,47.51040391,-0.8711529651
308.6451371,47.47648475,-0.3607160959
171.1373731,47.44258748,0.9729992834
33.629609,47.40871203,-0.6394135962
256.121845,47.37485835,1.000081067
118.6140809,47.34102639,-0.4391485771
341.1063168,47.30721611,-0.7420970634
203.5985528,47.27342743,1.441028721
66.09078875,47.23966031,-0.7670809734
288.5830247,47.2059147,0.0553439521
151.0752606,47.17219054,0.4805085457
13.5674966,47.13848779,-0.7408879829
236.0597325,47.10480638,1.400362213
98.5519685,47.07114628,-0.8229475831
321.0442044,47.03750741,-0.5520338909
183.5364404,47.00388974,1.209791385
46.02867635,46.97029322,-0.6519215061
268.5209123,46.93671778,0.6366024404
131.0131482,46.90316338,-0.09710244525
